phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7478342,https://gjfwsw.pe9flcfn.cn,http://www.phishtank.com/phish_detail.php?phish_id=7478342,2022-04-04T02:42:44+00:00,yes,2022-04-04T03:22:09+00:00,yes,Other
7478340,https://fgjert.kcgsiwe.cn,http://www.phishtank.com/phish_detail.php?phish_id=7478340,2022-04-04T02:41:38+00:00,yes,2022-04-04T03:22:09+00:00,yes,Other
7478339,https://dgtrhj.crbjpvg.cn,http://www.phishtank.com/phish_detail.php?phish_id=7478339,2022-04-04T02:39:51+00:00,yes,2022-04-04T03:22:09+00:00,yes,Other
7478338,https://ghjte.wbnvtoh.cn,http://www.phishtank.com/phish_detail.php?phish_id=7478338,2022-04-04T02:38:44+00:00,yes,2022-04-04T03:22:09+00:00,yes,Other
7478337,https://gjtyfds.jvxezzj.cn,http://www.phishtank.com/phish_detail.php?phish_id=7478337,2022-04-04T02:36:43+00:00,yes,2022-04-04T03:22:09+00:00,yes,Other
7478336,https://jklfgh.tzqtkzm.cn,http://www.phishtank.com/phish_detail.php?phish_id=7478336,2022-04-04T02:35:24+00:00,yes,2022-04-04T03:22:09+00:00,yes,Other
7478335,https://dscefg.kasnrwa.cn,http://www.phishtank.com/phish_detail.php?phish_id=7478335,2022-04-04T02:34:58+00:00,yes,2022-04-04T03:22:09+00:00,yes,Other
7478333,https://aeon-ogak.shop,http://www.phishtank.com/phish_detail.php?phish_id=7478333,2022-04-04T02:01:37+00:00,yes,2022-04-04T02:12:50+00:00,yes,Other
7478303,https://pemblokiranfaceboo08.wixsite.com/peringatan/masuk,http://www.phishtank.com/phish_detail.php?phish_id=7478303,2022-04-04T01:18:33+00:00,yes,2022-04-04T01:22:33+00:00,yes,Facebook
7478292,http://pages-help-account-support2022.cf/confirmid.php,http://www.phishtank.com/phish_detail.php?phish_id=7478292,2022-04-04T00:28:15+00:00,yes,2022-04-04T00:32:47+00:00,yes,Facebook
7478291,https://auto-kddl.co.jp.bcascw.club/,http://www.phishtank.com/phish_detail.php?phish_id=7478291,2022-04-04T00:22:22+00:00,yes,2022-04-04T03:22:09+00:00,yes,Other
7478289,https://auto-kddl.co.jp.acazop.club/,http://www.phishtank.com/phish_detail.php?phish_id=7478289,2022-04-04T00:21:56+00:00,yes,2022-04-04T03:22:10+00:00,yes,Other
7478263,https://play.decentralodn.org/,http://www.phishtank.com/phish_detail.php?phish_id=7478263,2022-04-03T20:55:44+00:00,yes,2022-04-03T21:03:23+00:00,yes,Other
7478260,http://pgesspprtaccntrcveryadmpvcy.co.vu/confirmid.php,http://www.phishtank.com/phish_detail.php?phish_id=7478260,2022-04-03T20:52:54+00:00,yes,2022-04-03T21:03:23+00:00,yes,Facebook
7478250,https://ftx.ceo/wap/index.html,http://www.phishtank.com/phish_detail.php?phish_id=7478250,2022-04-03T20:03:07+00:00,yes,2022-04-03T20:12:17+00:00,yes,Other
7478246,http://www.dotscan.com/,http://www.phishtank.com/phish_detail.php?phish_id=7478246,2022-04-03T19:46:23+00:00,yes,2022-04-03T19:52:54+00:00,yes,Other
7478243,https://mannygonzales.wpcdn-a.com/track/CApost/,http://www.phishtank.com/phish_detail.php?phish_id=7478243,2022-04-03T19:15:16+00:00,yes,2022-04-03T19:42:02+00:00,yes,Other
7478156,https://www.deffiklngdoms.com/,http://www.phishtank.com/phish_detail.php?phish_id=7478156,2022-04-03T17:22:09+00:00,yes,2022-04-11T02:22:19+00:00,yes,Other
7478155,http://pagesrecovery-and-infosupport.ga/confirmid.php,http://www.phishtank.com/phish_detail.php?phish_id=7478155,2022-04-03T16:36:30+00:00,yes,2022-04-03T16:42:42+00:00,yes,Facebook
7478142,https://spk-kundeneingabe2022.com/sicher-einloggen,http://www.phishtank.com/phish_detail.php?phish_id=7478142,2022-04-03T15:46:14+00:00,yes,2022-04-03T19:33:06+00:00,yes,Other
7478143,https://spk-kundenvertrag2022.com/sicher-einloggen,http://www.phishtank.com/phish_detail.php?phish_id=7478143,2022-04-03T15:46:14+00:00,yes,2022-04-03T19:33:06+00:00,yes,Other
7478141,http://spk-kundeneingabe2022.com/sicher-einloggen,http://www.phishtank.com/phish_detail.php?phish_id=7478141,2022-04-03T15:46:13+00:00,yes,2022-04-03T19:33:06+00:00,yes,Other
7478111,https://www2.mstacsuearcs.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7478111,2022-04-03T14:46:16+00:00,yes,2022-04-03T14:52:17+00:00,yes,Mastercard
7478110,http://www1.mstacsuearcs.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7478110,2022-04-03T14:45:49+00:00,yes,2022-04-03T14:52:17+00:00,yes,Mastercard
7478107,http://www1.mstacsreaccs.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7478107,2022-04-03T14:43:53+00:00,yes,2022-04-03T14:52:17+00:00,yes,Mastercard
7478102,https://linio98.co/m/index,http://www.phishtank.com/phish_detail.php?phish_id=7478102,2022-04-03T14:32:54+00:00,yes,2022-04-11T02:22:19+00:00,yes,Other
7478084,https://login-pneuma.com,http://www.phishtank.com/phish_detail.php?phish_id=7478084,2022-04-03T13:28:46+00:00,yes,2022-04-03T19:33:07+00:00,yes,Steam
7478082,https://buff163-tournament.com,http://www.phishtank.com/phish_detail.php?phish_id=7478082,2022-04-03T13:20:56+00:00,yes,2022-04-03T19:33:07+00:00,yes,Steam
7478069,https://linktr.ee/protronmaiil,http://www.phishtank.com/phish_detail.php?phish_id=7478069,2022-04-03T11:56:04+00:00,yes,2022-04-03T12:06:18+00:00,yes,Other
7478068,http://linktr.ee/protronmaiil,http://www.phishtank.com/phish_detail.php?phish_id=7478068,2022-04-03T11:56:03+00:00,yes,2022-04-03T12:06:18+00:00,yes,Other
7478023,https://spatransporteselogistica.com.br/Es/Correo-s/,http://www.phishtank.com/phish_detail.php?phish_id=7478023,2022-04-03T07:54:22+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7478022,https://spatransporteselogistica.com.br/Es/Correo-s/Seleccione_medio_de_pago.php,http://www.phishtank.com/phish_detail.php?phish_id=7478022,2022-04-03T07:52:54+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477981,http://opensea-nfte.ru,http://www.phishtank.com/phish_detail.php?phish_id=7477981,2022-04-03T05:55:35+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477967,http://cr.mufg.dc.meccs.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7477967,2022-04-03T03:49:29+00:00,yes,2022-04-03T04:03:04+00:00,yes,Other
7477965,http://cr.mufg.dc.mazss.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7477965,2022-04-03T03:49:02+00:00,yes,2022-04-03T04:03:04+00:00,yes,Other
7477964,http://cr.mufg.dc.mezcs.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7477964,2022-04-03T03:48:32+00:00,yes,2022-04-03T04:03:04+00:00,yes,Other
7477963,http://cr.mufg.dc.mozcs.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7477963,2022-04-03T03:48:01+00:00,yes,2022-04-03T03:52:31+00:00,yes,Other
7477962,http://cr.mufg.dc.mnzcs.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7477962,2022-04-03T03:47:19+00:00,yes,2022-04-03T03:52:31+00:00,yes,Other
7477960,http://cr.mufg.dc.mazcs.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7477960,2022-04-03T03:46:51+00:00,yes,2022-04-03T03:52:31+00:00,yes,Other
7477959,http://cr.mufg.dc.meacs.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7477959,2022-04-03T03:46:20+00:00,yes,2022-04-03T03:52:31+00:00,yes,Other
7477926,https://olx.sewakpay.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7477926,2022-04-03T02:15:06+00:00,yes,2022-04-03T19:33:07+00:00,yes,"Bank Millennium"
7477891,https://edison-swift.com/passion/survey.posb.reference-customer=PassionB.satisfaction_id_115/,http://www.phishtank.com/phish_detail.php?phish_id=7477891,2022-04-03T01:45:11+00:00,yes,2022-04-03T02:10:30+00:00,yes,Other
7477887,https://auto-kddl.co.jp.iuions.club/,http://www.phishtank.com/phish_detail.php?phish_id=7477887,2022-04-03T01:43:20+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477885,https://auto-kddl.co.jp.jaflx.club/,http://www.phishtank.com/phish_detail.php?phish_id=7477885,2022-04-03T01:43:03+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477884,https://auto-kddl.co.jp.iujks.club/,http://www.phishtank.com/phish_detail.php?phish_id=7477884,2022-04-03T01:42:47+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477863,https://findmyweddingwales.co.uk/8rof4.php,http://www.phishtank.com/phish_detail.php?phish_id=7477863,2022-04-03T00:24:59+00:00,yes,2022-04-03T00:42:46+00:00,yes,Other
7477852,https://blockchain.supprts.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477852,2022-04-02T22:20:23+00:00,yes,2022-04-02T23:51:46+00:00,yes,Blockchain
7477844,https://tiny.one/ingdirect7509,http://www.phishtank.com/phish_detail.php?phish_id=7477844,2022-04-02T20:38:17+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477843,https://aliensharepoint-c0ff5.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7477843,2022-04-02T20:32:28+00:00,yes,2022-04-02T20:42:17+00:00,yes,Other
7477832,http://54.92.190.196/500/restore.htm,http://www.phishtank.com/phish_detail.php?phish_id=7477832,2022-04-02T20:03:23+00:00,yes,2022-04-02T20:12:51+00:00,yes,Other
7477831,https://www.solana546.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477831,2022-04-02T20:00:23+00:00,yes,2022-04-02T20:03:25+00:00,yes,Other
7477824,https://www.solana924.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477824,2022-04-02T19:46:28+00:00,yes,2022-04-02T19:53:00+00:00,yes,Other
7477811,http://vidiovirall0104.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7477811,2022-04-02T19:44:18+00:00,yes,2022-04-02T19:53:00+00:00,yes,Other
7477771,http://evntmlbbnew2022.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7477771,2022-04-02T19:34:26+00:00,yes,2022-04-02T19:42:20+00:00,yes,Other
7477717,http://exoduswllerkt.azurewebsites.net,http://www.phishtank.com/phish_detail.php?phish_id=7477717,2022-04-02T19:22:39+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477707,https://www.solana187.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477707,2022-04-02T19:20:14+00:00,yes,2022-04-02T19:22:26+00:00,yes,Other
7477706,https://www.solana407.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477706,2022-04-02T19:10:44+00:00,yes,2022-04-02T19:22:26+00:00,yes,Other
7477705,http://exoduswallet.azurewebsites.net,http://www.phishtank.com/phish_detail.php?phish_id=7477705,2022-04-02T19:08:45+00:00,yes,2022-04-02T19:11:34+00:00,yes,Other
7477702,https://www.solana913.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477702,2022-04-02T18:50:43+00:00,yes,2022-04-02T19:03:02+00:00,yes,Other
7477697,https://spk-kundenmanager2022.com/sicher-einloggen,http://www.phishtank.com/phish_detail.php?phish_id=7477697,2022-04-02T18:45:10+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477696,https://spk-kunden-ebene2022.com,http://www.phishtank.com/phish_detail.php?phish_id=7477696,2022-04-02T18:45:09+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477694,https://keap.app/contact-us/2970503358622564,http://www.phishtank.com/phish_detail.php?phish_id=7477694,2022-04-02T18:34:32+00:00,yes,2022-04-03T19:33:07+00:00,yes,"Wells Fargo"
7477682,https://fchtk.bcnwizt2k.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477682,2022-04-02T17:54:39+00:00,yes,2022-04-03T19:33:07+00:00,yes,Other
7477679,https://iough.dmucbce.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477679,2022-04-02T17:44:15+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477678,https://vfcght.iqeisxz.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477678,2022-04-02T17:42:32+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477677,https://dgshhy.vkcqdbj.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477677,2022-04-02T17:39:06+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477674,https://yiyukjh.ujuobol.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477674,2022-04-02T17:37:51+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477672,http://page-community-support2022.gq/,http://www.phishtank.com/phish_detail.php?phish_id=7477672,2022-04-02T17:37:17+00:00,yes,2022-04-02T17:42:32+00:00,yes,Facebook
7477671,https://www.solana791.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477671,2022-04-02T17:34:26+00:00,yes,2022-04-02T17:42:32+00:00,yes,Other
7477670,https://yiukh.xsmzhon.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477670,2022-04-02T17:33:32+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477669,https://vdsfger.pujwlvq.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477669,2022-04-02T17:29:26+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477668,https://wfrdv.c9zaff1o.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477668,2022-04-02T17:27:17+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477667,https://www.allconnectsolve.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7477667,2022-04-02T17:26:31+00:00,yes,2022-04-02T17:33:08+00:00,yes,Other
7477666,https://etrasf.xuemdar.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477666,2022-04-02T17:25:18+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477665,https://bbmhf.xtyxxkh.cn,http://www.phishtank.com/phish_detail.php?phish_id=7477665,2022-04-02T17:21:19+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477662,https://swiftbulkwater.com/Es/Correo-s/,http://www.phishtank.com/phish_detail.php?phish_id=7477662,2022-04-02T17:05:55+00:00,yes,2022-04-02T17:10:04+00:00,yes,Other
7477661,https://swiftbulkwater.com/Es/Correo-s/Seleccione_medio_de_pago.php,http://www.phishtank.com/phish_detail.php?phish_id=7477661,2022-04-02T17:04:59+00:00,yes,2022-04-02T17:10:04+00:00,yes,Other
7477654,http://kelingaja9.epizy.com/tampilan.html,http://www.phishtank.com/phish_detail.php?phish_id=7477654,2022-04-02T16:50:17+00:00,yes,2022-04-02T17:10:04+00:00,yes,Facebook
7477626,https://tiny.one/ingdirect7383,http://www.phishtank.com/phish_detail.php?phish_id=7477626,2022-04-02T16:01:50+00:00,yes,2022-04-03T19:33:08+00:00,yes,"ING Direct"
7477622,https://tiny.one/ingdirect7362,http://www.phishtank.com/phish_detail.php?phish_id=7477622,2022-04-02T15:40:55+00:00,yes,2022-04-03T19:33:08+00:00,yes,"ING Direct"
7477599,https://markte-auone-jp.hetuanjiell.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7477599,2022-04-02T14:37:05+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477596,https://connecto-auoneo-jp.xutixin.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7477596,2022-04-02T14:36:43+00:00,yes,2022-04-03T19:33:08+00:00,yes,Other
7477581,https://auto-kddl.co.jp.dsarta.club/,http://www.phishtank.com/phish_detail.php?phish_id=7477581,2022-04-02T14:22:42+00:00,yes,2022-04-03T19:42:02+00:00,yes,Other
7477580,https://auto-kddl.co.jp.hdha.club/,http://www.phishtank.com/phish_detail.php?phish_id=7477580,2022-04-02T14:22:24+00:00,yes,2022-04-03T19:42:02+00:00,yes,Other
7477579,https://auto-kddl.co.jp.ertoua.club/,http://www.phishtank.com/phish_detail.php?phish_id=7477579,2022-04-02T14:22:04+00:00,yes,2022-04-03T19:42:02+00:00,yes,Other
7477539,https://www.ftxcpt.com/_FrontEnd/index.aspx,http://www.phishtank.com/phish_detail.php?phish_id=7477539,2022-04-02T12:48:30+00:00,yes,2022-04-02T12:51:40+00:00,yes,Other
7477521,https://aunoat.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477521,2022-04-02T11:58:11+00:00,yes,2022-04-02T13:37:46+00:00,yes,Other
7477520,https://aunoax.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477520,2022-04-02T11:57:54+00:00,yes,2022-04-02T13:37:46+00:00,yes,Other
7477519,http://aunoac.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477519,2022-04-02T11:57:36+00:00,yes,2022-04-02T13:37:46+00:00,yes,Other
7477518,http://aunoau.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477518,2022-04-02T11:57:18+00:00,yes,2022-04-02T13:37:46+00:00,yes,Other
7477514,https://trre.batoota.pk/IN/,http://www.phishtank.com/phish_detail.php?phish_id=7477514,2022-04-02T11:32:55+00:00,yes,2022-04-02T13:37:46+00:00,yes,"ING Direct"
7477496,https://sdg.emcpreview.com/authentication/,http://www.phishtank.com/phish_detail.php?phish_id=7477496,2022-04-02T08:03:43+00:00,yes,2022-04-02T13:37:46+00:00,yes,Other
7477485,http://162.144.141.50/,http://www.phishtank.com/phish_detail.php?phish_id=7477485,2022-04-02T06:39:26+00:00,yes,2022-04-02T06:42:49+00:00,yes,Other
7477464,https://my.forms.app/logiinlivin/web,http://www.phishtank.com/phish_detail.php?phish_id=7477464,2022-04-02T04:25:56+00:00,yes,2022-04-02T13:37:46+00:00,yes,Other
7477462,https://markte-auone-jp.credhn.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7477462,2022-04-02T04:12:44+00:00,yes,2022-04-02T13:37:46+00:00,yes,Other
7477460,https://inof-auoneo-jp.rirpxbq.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7477460,2022-04-02T04:12:04+00:00,yes,2022-04-02T13:37:46+00:00,yes,Other
7477459,https://markte-auone-jp.kzhjqfa.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7477459,2022-04-02T04:11:39+00:00,yes,2022-04-02T13:37:47+00:00,yes,Other
7477454,https://bit.ly/BonoBANBIF,http://www.phishtank.com/phish_detail.php?phish_id=7477454,2022-04-02T03:48:38+00:00,yes,2022-04-02T03:52:38+00:00,yes,Other
7477444,https://opensea-nfts.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7477444,2022-04-02T01:18:48+00:00,yes,2022-04-02T01:21:39+00:00,yes,Other
7477443,http://opensea-nfts.ru,http://www.phishtank.com/phish_detail.php?phish_id=7477443,2022-04-02T01:18:47+00:00,yes,2022-04-06T16:41:35+00:00,yes,Other
7477419,https://tokenserver.net/,http://www.phishtank.com/phish_detail.php?phish_id=7477419,2022-04-02T00:01:51+00:00,yes,2022-04-02T00:10:40+00:00,yes,Other
7477407,https://snowy-viol.topijerami.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7477407,2022-04-01T23:43:49+00:00,yes,2022-04-01T23:52:11+00:00,yes,Facebook
7477402,https://tehacarrasa.topijerami.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7477402,2022-04-01T23:42:08+00:00,yes,2022-04-01T23:52:11+00:00,yes,Facebook
7477349,http://eventnewffresmi22.ygto.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477349,2022-04-01T22:38:04+00:00,yes,2022-04-01T22:42:20+00:00,yes,Other
7477339,http://gratisiconix22.ygto.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477339,2022-04-01T22:35:49+00:00,yes,2022-04-01T22:42:20+00:00,yes,Other
7477320,http://iconikfreeclaim22.ygto.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477320,2022-04-01T22:32:30+00:00,yes,2022-04-01T22:42:20+00:00,yes,Other
7477276,https://autocarcancun.com/outlook.office.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477276,2022-04-01T21:53:13+00:00,yes,2022-04-01T22:03:02+00:00,yes,Microsoft
7477197,https://jworks-d3ef6.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477197,2022-04-01T19:36:42+00:00,yes,2022-04-01T19:42:30+00:00,yes,Other
7477194,https://jworks-d3ef6.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7477194,2022-04-01T19:36:09+00:00,yes,2022-04-01T19:42:30+00:00,yes,Other
7477184,https://strtarta.wpengine.com/sw/log/,http://www.phishtank.com/phish_detail.php?phish_id=7477184,2022-04-01T19:25:03+00:00,yes,2022-04-01T19:34:21+00:00,yes,Other
7477182,https://themovproject.com/meine/,http://www.phishtank.com/phish_detail.php?phish_id=7477182,2022-04-01T19:24:56+00:00,yes,2022-04-02T13:37:47+00:00,yes,Other
7477181,https://kechcake.com/poste.html,http://www.phishtank.com/phish_detail.php?phish_id=7477181,2022-04-01T19:24:51+00:00,yes,2022-04-02T13:37:47+00:00,yes,Other
7477179,https://tiny.one/ingdirect6379,http://www.phishtank.com/phish_detail.php?phish_id=7477179,2022-04-01T19:22:48+00:00,yes,2022-04-11T01:12:51+00:00,yes,"ING Direct"
7477165,https://dapp.busta.gg/swap,http://www.phishtank.com/phish_detail.php?phish_id=7477165,2022-04-01T18:47:34+00:00,yes,2022-04-01T18:53:04+00:00,yes,Other
7477160,https://theparkergroup.in/wp-admin/css/colors/midnight/css/sslauth/,http://www.phishtank.com/phish_detail.php?phish_id=7477160,2022-04-01T18:42:34+00:00,yes,2022-04-01T18:53:04+00:00,yes,"Navy Federal Credit Union"
7477157,https://webmail-cisco.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477157,2022-04-01T18:34:43+00:00,yes,2022-04-01T18:43:10+00:00,yes,Other
7477156,https://webmail-cisco.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7477156,2022-04-01T18:34:26+00:00,yes,2022-04-01T18:43:10+00:00,yes,Other
7477154,https://lnkd.in/gxbCHxsd,http://www.phishtank.com/phish_detail.php?phish_id=7477154,2022-04-01T18:32:30+00:00,yes,2022-04-01T18:43:10+00:00,yes,"Internal Revenue Service"
7477139,http://s.id/BestSign-App,http://www.phishtank.com/phish_detail.php?phish_id=7477139,2022-04-01T17:45:51+00:00,yes,2022-04-02T13:37:47+00:00,yes,Other
7477136,https://usdt-finance.cc/#/,http://www.phishtank.com/phish_detail.php?phish_id=7477136,2022-04-01T17:44:01+00:00,yes,2022-04-01T17:52:53+00:00,yes,Other
7477135,https://linkr.bio/Pagamentos22,http://www.phishtank.com/phish_detail.php?phish_id=7477135,2022-04-01T17:42:56+00:00,yes,2022-04-01T17:52:53+00:00,yes,Nubank
7477124,https://www.arfada.org/Styles/Unify-v2.6.2/html/assets/api.html,http://www.phishtank.com/phish_detail.php?phish_id=7477124,2022-04-01T17:20:40+00:00,yes,2022-04-11T02:22:19+00:00,yes,"Internal Revenue Service"
7477103,https://cfa1d829.sibforms.com/serve/MUIEAMDY1-jLm92JUhiOTsRpXyRkF1IplKwUIn_oOrRLIKzM0PvuMCdyMCtqT1GTe-qFCUCbUpCDTShe2oy_CTGBin8v2nK-7sAzrX95OE2bPe650-NSlxY3PNjJv3-4ERZwl5NUTa4st7zKGS1GZrLN9So8uiPfoER3k_HJIe3l5C_eaUCzYWmvN9nRGMF5qztnEUTyPhw51gbs,http://www.phishtank.com/phish_detail.php?phish_id=7477103,2022-04-01T16:52:34+00:00,yes,2022-04-02T13:37:47+00:00,yes,Other
7477098,https://interbank-bancaporinternet-pe.web.app/#/,http://www.phishtank.com/phish_detail.php?phish_id=7477098,2022-04-01T16:41:30+00:00,yes,2022-04-01T16:52:14+00:00,yes,Other
7477076,https://bifempresas.com/,http://www.phishtank.com/phish_detail.php?phish_id=7477076,2022-04-01T16:21:40+00:00,yes,2022-04-01T16:22:31+00:00,yes,Other
7477053,https://spk-umstellung.de/,http://www.phishtank.com/phish_detail.php?phish_id=7477053,2022-04-01T15:30:12+00:00,yes,2022-04-01T15:43:08+00:00,yes,Other
7477043,https://jadatv.com/0,http://www.phishtank.com/phish_detail.php?phish_id=7477043,2022-04-01T15:09:37+00:00,yes,2022-04-01T15:22:47+00:00,yes,Other
7477044,https://jadatv.com/0/,http://www.phishtank.com/phish_detail.php?phish_id=7477044,2022-04-01T15:09:37+00:00,yes,2022-04-01T15:22:47+00:00,yes,Other
7477033,https://sites.google.com/view/orange-espace-client1/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7477033,2022-04-01T15:02:54+00:00,yes,2022-04-01T15:22:47+00:00,yes,Other
7477019,"https://vk.com/away.php?to=https://rdx-usaprofilefederal.com?key=tMa7y,email=aryoung2021@icloud.com&post=95209_1&cc_key",http://www.phishtank.com/phish_detail.php?phish_id=7477019,2022-04-01T15:01:13+00:00,yes,2022-04-07T19:22:40+00:00,yes,"Internal Revenue Service"
7477011,https://ionosss.azurewebsites.net/mail-ionos-7-client-server-center-apache-tomcat.php,http://www.phishtank.com/phish_detail.php?phish_id=7477011,2022-04-01T14:55:15+00:00,yes,2022-04-01T15:22:47+00:00,yes,Other
7476980,https://eth988.com/,http://www.phishtank.com/phish_detail.php?phish_id=7476980,2022-04-01T14:37:53+00:00,yes,2022-04-01T14:43:42+00:00,yes,Other
7476969,https://banivillas.com/,http://www.phishtank.com/phish_detail.php?phish_id=7476969,2022-04-01T14:02:15+00:00,yes,2022-04-01T14:09:37+00:00,yes,Other
7476968,https://bit.ly/35uwGO0,http://www.phishtank.com/phish_detail.php?phish_id=7476968,2022-04-01T14:02:12+00:00,yes,2022-04-01T14:09:37+00:00,yes,Other
7476912,https://www.flowcode.com/page/xpsatt,http://www.phishtank.com/phish_detail.php?phish_id=7476912,2022-04-01T13:04:12+00:00,yes,2022-04-01T13:12:05+00:00,yes,Other
7476904,https://interesting-pasteur.20-203-199-7.plesk.page/Home-Die/infos_de.php,http://www.phishtank.com/phish_detail.php?phish_id=7476904,2022-04-01T12:53:52+00:00,yes,2022-04-01T13:03:38+00:00,yes,Other
7476899,https://linktr.ee/netfliix_support_team,http://www.phishtank.com/phish_detail.php?phish_id=7476899,2022-04-01T12:48:45+00:00,yes,2022-04-01T12:53:08+00:00,yes,Other
7476823,https://www.solanafreenft.com/,http://www.phishtank.com/phish_detail.php?phish_id=7476823,2022-04-01T10:19:05+00:00,yes,2022-04-01T10:22:58+00:00,yes,Other
7476822,https://agavemediamx.com/wp-content/languages/,http://www.phishtank.com/phish_detail.php?phish_id=7476822,2022-04-01T10:12:21+00:00,yes,2022-04-11T00:42:09+00:00,yes,Other
7476818,http://nzservers.net/,http://www.phishtank.com/phish_detail.php?phish_id=7476818,2022-04-01T10:07:31+00:00,yes,2022-04-01T10:13:10+00:00,yes,Other
7476819,https://infosystems.net.nz/,http://www.phishtank.com/phish_detail.php?phish_id=7476819,2022-04-01T10:07:31+00:00,yes,2022-04-01T10:13:10+00:00,yes,Other
